ProbeID	Codeset.Name	Probe.Label	Analyte.Type	Is.Control	Control.Type	Related.Probes	Probe.Annotation	KEGG.Pathways	Cell.Type	Official.Gene.Name	Control.Conc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002800.4:394	NS_IO_360_V1.0	PSMB9	mRNA	False			Antigen Presentation;Costimulatory Signaling;Cell Proliferation;Apoptosis;Hedgehog Signaling;NF-kappaB Signaling	hsa03050		PSMB9	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_058238.2:1874	NS_IO_360_V1.0	WNT7B	mRNA	False			Wnt Signaling;Hedgehog Signaling	hsa04310;hsa04340;hsa04390;hsa04550;hsa04916;hsa05166;hsa05200;hsa05205;hsa05217		WNT7B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000247.1:550	NS_IO_360_V1.0	MICA	mRNA	False				hsa04650		MICA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001243077.1:438	NS_IO_360_V1.0	CD28	mRNA	False			Costimulatory Signaling;Immune Cell Adhesion and Migration;Lymphoid Compartment	hsa04514;hsa04660;hsa04672;hsa04940;hsa05162;hsa05320;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416		CD28	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERCC_00112.1:695	NS_IO_360_V1.0	POS_B(32)	mRNA	True	Positive						32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001174097.2:1200	NS_IO_360_V1.0	LDHB	mRNA	False			Metabolic Stress	hsa00010;hsa00270;hsa00620;hsa01100;hsa04922		LDHB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_177441.2:1416	NS_IO_360_V1.0	TMUB2	mRNA	True	Housekeeping					TMUB2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000212.2:4485	NS_IO_360_V1.0	ITGB3	mRNA	False			Immune Cell Adhesion and Migration;Matrix Remodeling and Metastasis;PI3K-Akt	hsa04015;hsa04145;hsa04151;hsa04380;hsa04510;hsa04512;hsa04611;hsa04640;hsa04810;hsa04919;hsa05205;hsa05206;hsa05410;hsa05412;hsa05414		ITGB3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001330347.1:2169	NS_IO_360_V1.0	MRE11	mRNA	False							;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_006503.2:300	NS_IO_360_V1.0	PSMC4	mRNA	True	Housekeeping		Antigen Presentation;Costimulatory Signaling;Cell Proliferation;Apoptosis;Hedgehog Signaling;NF-kappaB Signaling			PSMC4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003259.3:718	NS_IO_360_V1.0	ICAM5	mRNA	False			Immune Cell Adhesion and Migration			ICAM5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001061.4:709	NS_IO_360_V1.0	TBXAS1	mRNA	False				hsa01100;hsa04611		TBXAS1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004985.3:1790	NS_IO_360_V1.0	KRAS	mRNA	False			Cytokine and Chemokine Signaling;Autophagy;Metabolic Stress;PI3K-Akt;MAPK	hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04151;hsa04211;hsa04213;hsa04360;hsa04370;hsa04530;hsa04540;hsa04550;hsa04650;hsa04660;hsa04662;hsa04664;hsa04720;hsa04722;hsa04725;hsa04726;hsa04810;hsa04910;hsa04912;hsa04914;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04933;hsa04960;hsa05034;hsa05160;hsa05161;hsa05166;hsa05200;hsa05203;hsa05205;hsa05206;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05230;hsa05231		KRAS	;;;;;;;;;;;;;;;;;;;;;;;;
NM_021642.3:60	NS_IO_360_V1.0	FCGR2A	mRNA	False				hsa04145;hsa04380;hsa04611;hsa04666;hsa05140;hsa05150;hsa05152;hsa05322		FCGR2A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005419.2:1965	NS_IO_360_V1.0	STAT2	mRNA	False			Cytokine and Chemokine Signaling;Interferon Signaling;JAK-STAT Signaling;Cytotoxicity;Lymphoid Compartment	hsa04062;hsa04380;hsa04630;hsa05160;hsa05161;hsa05162;hsa05164;hsa05168		STAT2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001145646.1:541	NS_IO_360_V1.0	APH1B	mRNA	False			Notch Signaling	hsa04330;hsa05010		APH1B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000107.2:1556	NS_IO_360_V1.0	DDB2	mRNA	False			DNA Damage Repair	hsa04115;hsa04120;hsa05161		DDB2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001547.4:1995	NS_IO_360_V1.0	IFIT2	mRNA	False			Interferon Signaling;Cytotoxicity			IFIT2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000545.6:1158	NS_IO_360_V1.0	HNF1A	mRNA	False				hsa04550		HNF1A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001243076.2:2707	NS_IO_360_V1.0	E2F3	mRNA	False			Angiogenesis;Cell Proliferation;Metabolic Stress;Notch Signaling	hsa04110;hsa05161;hsa05166;hsa05200;hsa05206;hsa05212;hsa05214;hsa05215;hsa05218;hsa05219;hsa05220;hsa05222;hsa05223		E2F3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001185158.1:380	NS_IO_360_V1.0	IL24	mRNA	False			Cytokine and Chemokine Signaling;JAK-STAT Signaling	hsa04060;hsa04630		IL24	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002526.3:3526	NS_IO_360_V1.0	NT5E	mRNA	False				hsa00230;hsa00240;hsa01100		NT5E	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002619.3:55	NS_IO_360_V1.0	PF4	mRNA	False			Cytokine and Chemokine Signaling	hsa04060;hsa04062		PF4	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001277163.2:807	NS_IO_360_V1.0	CEACAM3	mRNA	False					Neutrophils	CEACAM3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003121.3:1029	NS_IO_360_V1.0	SPIB	mRNA	False					B-cells	SPIB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003824.3:810	NS_IO_360_V1.0	FADD	mRNA	False			Apoptosis	hsa04210;hsa04620;hsa04622;hsa04668;hsa05010;hsa05142;hsa05152;hsa05161;hsa05168;hsa05200		FADD	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001317163.1:2212	NS_IO_360_V1.0	C5	mRNA	False				hsa04610;hsa05020;hsa05133;hsa05150;hsa05168;hsa05322		C5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NR_024168.1:2575	NS_IO_360_V1.0	TLR4	mRNA	False			Apoptosis;Hypoxia;PI3K-Akt;Myeloid Compartment				;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003842.3:565	NS_IO_360_V1.0	TNFRSF10B	mRNA	False			Apoptosis	hsa04060;hsa04115;hsa04210;hsa04650;hsa05162;hsa05164		TNFRSF10B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERCC_00002.1:850	NS_IO_360_V1.0	POS_C(8)	mRNA	True	Positive						8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_024908.3:1875	NS_IO_360_V1.0	WDR76	mRNA	False						WDR76	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000494.3:3330	NS_IO_360_V1.0	COL17A1	mRNA	False			Matrix Remodeling and Metastasis;Myeloid Compartment	hsa04974		COL17A1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001127702.1:963	NS_IO_360_V1.0	SERPINA1	mRNA	False			Myeloid Compartment	hsa04610		SERPINA1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002120.3:124	NS_IO_360_V1.0	HLA-DOB	mRNA	False			Antigen Presentation;Immune Cell Adhesion and Migration;Lymphoid Compartment	hsa04145;hsa04514;hsa04612;hsa04672;hsa04940;hsa05140;hsa05145;hsa05150;hsa05152;hsa05164;hsa05166;hsa05168;hsa05310;hsa05320;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416		HLA-DOB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001271893.3:617	NS_IO_360_V1.0	TWIST2	mRNA	False				hsa05205		TWIST2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002163.2:1245	NS_IO_360_V1.0	IRF8	mRNA	False			Antigen Presentation;Interferon Signaling	hsa05133		IRF8	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000732.4:127	NS_IO_360_V1.0	CD3D	mRNA	False			Costimulatory Signaling;Lymphoid Compartment	hsa04640;hsa04660;hsa05142;hsa05162;hsa05166;hsa05340	T-cells	CD3D	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003884.4:1180	NS_IO_360_V1.0	KAT2B	mRNA	False			Epigenetic Regulation;Notch Signaling	hsa04330;hsa04919;hsa05166;hsa05203		KAT2B	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001206924.1:1685	NS_IO_360_V1.0	CD86	mRNA	False			Costimulatory Signaling;Immune Cell Adhesion and Migration;Lymphoid Compartment	hsa04514;hsa04620;hsa04672;hsa04940;hsa05202;hsa05320;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416		CD86	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000593.5:1000	NS_IO_360_V1.0	TAP1	mRNA	False			Antigen Presentation	hsa04145;hsa04612;hsa05168;hsa05340		TAP1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001322168.1:466	NS_IO_360_V1.0	KIR3DL1	mRNA	False			Antigen Presentation;Cytotoxicity;Lymphoid Compartment				;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000188.2:3355	NS_IO_360_V1.0	HK1	mRNA	False			Metabolic Stress;Hypoxia	hsa00010;hsa00051;hsa01100;hsa01200;hsa04066;hsa04910;hsa04930;hsa04973;hsa05230		HK1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000300.2:715	NS_IO_360_V1.0	PLA2G2A	mRNA	False			MAPK	hsa01100;hsa04014;hsa04270		PLA2G2A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001071.1:395	NS_IO_360_V1.0	TYMS	mRNA	False			Cell Proliferation	hsa00240;hsa01100		TYMS	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001657.3:717	NS_IO_360_V1.0	AREG	mRNA	False			Myeloid Compartment	hsa04012;hsa04390		AREG	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003883.3:1464	NS_IO_360_V1.0	HDAC3	mRNA	False			Epigenetic Regulation;Notch Signaling	hsa04919;hsa05034;hsa05203		HDAC3	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000125.2:1595	NS_IO_360_V1.0	ESR1	mRNA	False				hsa04915;hsa04917;hsa04919;hsa05205		ESR1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002309.4:3740	NS_IO_360_V1.0	LIF	mRNA	False			JAK-STAT Signaling;Cytotoxicity;Myeloid Compartment	hsa04060;hsa04550;hsa04630;hsa04668		LIF	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_182948.2:805	NS_IO_360_V1.0	PRKACB	mRNA	False			Cytokine and Chemokine Signaling;Autophagy;Wnt Signaling;Hedgehog Signaling;MAPK	hsa04010;hsa04014;hsa04020;hsa04024;hsa04062;hsa04114;hsa04210;hsa04211;hsa04213;hsa04261;hsa04270;hsa04310;hsa04340;hsa04540;hsa04611;hsa04720;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa04750;hsa04910;hsa04912;hsa04914;hsa04915;hsa04916;hsa04919;hsa04921;hsa04922;hsa04923;hsa04970;hsa05012;hsa05020;hsa05146;hsa05166;hsa05169;hsa05200;hsa05203;hsa05205;hsa05414		PRKACB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NR_048564.1:949	NS_IO_360_V1.0	IL1R2	mRNA	False			Cytokine and Chemokine Signaling;MAPK	hsa04010;hsa04060;hsa04640;hsa05146;hsa05166;hsa05202		IL1R2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002364.4:1026	NS_IO_360_V1.0	MAGEB2	mRNA	False						MAGEB2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_024408.3:2842	NS_IO_360_V1.0	NOTCH2	mRNA	False			Notch Signaling	hsa04330;hsa04919;hsa05206		NOTCH2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_018009.4:1425	NS_IO_360_V1.0	TAPBPL	mRNA	False						TAPBPL	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000416.2:1025	NS_IO_360_V1.0	IFNGR1	mRNA	False			Interferon Signaling;JAK-STAT Signaling;Hypoxia	hsa04060;hsa04066;hsa04380;hsa04630;hsa04650;hsa05132;hsa05140;hsa05142;hsa05145;hsa05152;hsa05162;hsa05164;hsa05168;hsa05321		IFNGR1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002053.2:1838	NS_IO_360_V1.0	GBP1	mRNA	False			Interferon Signaling			GBP1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERCC_00035.1:485	NS_IO_360_V1.0	POS_E(0.5)	mRNA	True	Positive						0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004221.4:358	NS_IO_360_V1.0	IL32	mRNA	False			Cytokine and Chemokine Signaling			IL32	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005931.3:1387	NS_IO_360_V1.0	MICB	mRNA	False				hsa04650		MICB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005532.3:390	NS_IO_360_V1.0	IFI27	mRNA	False			Interferon Signaling;Cytotoxicity;Lymphoid Compartment			IFI27	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005651.3:315	NS_IO_360_V1.0	TDO2	mRNA	False				hsa01100		TDO2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001278182.1:1522	NS_IO_360_V1.0	EOMES	mRNA	False			Lymphoid Compartment		Exhausted CD8	EOMES	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001200.3:1193	NS_IO_360_V1.0	BMP2	mRNA	False			Matrix Remodeling and Metastasis;Hedgehog Signaling;TGF-beta Signaling	hsa04060;hsa04340;hsa04350;hsa04390;hsa04550;hsa05200;hsa05217		BMP2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002192.2:1914	NS_IO_360_V1.0	INHBA	mRNA	False			TGF-beta Signaling	hsa04060;hsa04350;hsa04550		INHBA	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_013252.2:615	NS_IO_360_V1.0	CLEC5A	mRNA	False			Immune Cell Adhesion and Migration;Myeloid Compartment			CLEC5A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_020056.4:90	NS_IO_360_V1.0	HLA-DQA2	mRNA	False			Antigen Presentation;Costimulatory Signaling;Immune Cell Adhesion and Migration;Interferon Signaling	hsa04145;hsa04514;hsa04612;hsa04672;hsa04940;hsa05140;hsa05145;hsa05150;hsa05152;hsa05164;hsa05166;hsa05168;hsa05169;hsa05310;hsa05320;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416		HLA-DQA2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_004107.4:1260	NS_IO_360_V1.0	FCGRT	mRNA	False						FCGRT	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002609.3:460	NS_IO_360_V1.0	PDGFRB	mRNA	False			Metabolic Stress;PI3K-Akt;MAPK	hsa04010;hsa04014;hsa04015;hsa04020;hsa04060;hsa04072;hsa04151;hsa04510;hsa04540;hsa04810;hsa05166;hsa05200;hsa05206;hsa05214;hsa05215;hsa05218;hsa05230;hsa05231		PDGFRB	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000239.2:381	NS_IO_360_V1.0	LYZ	mRNA	False			Myeloid Compartment	hsa04970		LYZ	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001034.1:490	NS_IO_360_V1.0	RRM2	mRNA	False			Cell Proliferation	hsa00230;hsa00240;hsa01100;hsa04115		RRM2	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_002993.3:308	NS_IO_360_V1.0	CXCL6	mRNA	False			Cytokine and Chemokine Signaling;Myeloid Compartment	hsa04060;hsa04062;hsa05133;hsa05323		CXCL6	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003508.2:1446	NS_IO_360_V1.0	FZD9	mRNA	False			Wnt Signaling	hsa04310;hsa04390;hsa04550;hsa04916;hsa05166;hsa05200;hsa05205;hsa05217		FZD9	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001256252.1:1130	NS_IO_360_V1.0	ADGRE1	mRNA	False						ADGRE1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001145144.1:648	NS_IO_360_V1.0	SLC1A5	mRNA	False			Metabolic Stress	hsa04974;hsa05230		SLC1A5	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001135768.2:448	NS_IO_360_V1.0	PVR	mRNA	False			Immune Cell Adhesion and Migration;Lymphoid Compartment	hsa04514		PVR	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_003804.3:1304	NS_IO_360_V1.0	RIPK1	mRNA	False			Apoptosis	hsa04064;hsa04210;hsa04620;hsa04622;hsa04623;hsa04668;hsa05160;hsa05169		RIPK1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENST00000367367.1:131	NS_IO_360_V1.0	CD45RB	mRNA	False							;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_000585.4:715	NS_IO_360_V1.0	IL15	mRNA	False			Costimulatory Signaling;Cytokine and Chemokine Signaling;JAK-STAT Signaling	hsa04060;hsa04630;hsa04668;hsa04672;hsa05166;hsa05168;hsa05323		IL15	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_033131.3:430	NS_IO_360_V1.0	WNT3A	mRNA	False			Wnt Signaling;Hedgehog Signaling	hsa04310;hsa04340;hsa04390;hsa04550;hsa04916;hsa05166;hsa05200;hsa05205;hsa05206;hsa05217		WNT3A	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_005191.3:674	NS_IO_360_V1.0	CD80	mRNA	False			Costimulatory Signaling;Immune Cell Adhesion and Migration;Lymphoid Compartment	hsa04514;hsa04620;hsa04672;hsa04940;hsa05320;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416		CD80	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NM_001040708.1:1859	NS_IO_360_V1.0	HEY1	mRNA	False			Angiogenesis;Notch Signaling			HEY1	;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
